NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"MIAMI 6.7 WSW, FL US",25.74170113,-80.32217407,10/11/2018,,,michael
"LINDGREN ACRES 0.7 SW, FL US",25.6633578,-80.4096612,10/11/2018,,,michael
"DADE CITY 1.8 WSW, FL US",28.352214,-82.222508,10/11/2018,,,michael
"CUTLER RIDGE 1.7 SSW, FL US",25.560043,-80.357536,10/11/2018,,,michael
"DADE CITY 4.3 N, FL US",28.422509,-82.206011,10/11/2018,,,michael
"BISCAYNE PARK 0.3 E, FL US",25.881971,-80.176893,10/11/2018,,,michael
"DELAND 1 SSE, FL US",29.00982,-81.29804,10/11/2018,,,michael
"SOUTH MIAMI 0.5 N, FL US",25.715589,-80.296772,10/11/2018,,,michael
"BROOKSVILLE 3.7 SE, FL US",28.510558,-82.35894,10/11/2018,,,michael
"INLET BEACH 0.7 E, FL US",30.276034,-85.996513,10/11/2018,,,michael
"MOUNTAIN LAKE, FL US",27.93779,-81.59928,10/11/2018,,,michael
"NICEVILLE 12.7 NE, FL US",30.668899,-86.34444,10/11/2018,,,michael
"PORT RICHEY 2.0 NNE, FL US",28.3014,-82.7146,10/11/2018,,,michael
"SUNSET 1.1 NE, FL US",25.71793,-80.340209,10/11/2018,,,michael
"PALMETTO BAY 0.6 WNW, FL US",25.625683,-80.333095,10/11/2018,,,michael
"GAINESVILLE 3.8 W, FL US",29.680193,-82.398823,10/11/2018,,,michael
"VERO BEACH 1.5 WSW, FL US",27.641405,-80.417429,10/11/2018,,,michael
"MIAMI 15.1 WSW, FL US",25.741544,-80.438633,10/11/2018,,,michael
"PORT CHARLOTTE 6.2 W, FL US",26.980545,-82.209412,10/11/2018,,,michael
"SEBASTIAN 2.0 SSW, FL US",27.759845,-80.492657,10/11/2018,,,michael
"PUNTA GORDA 8.3 NNE, FL US",27.011923,-82.039872,10/11/2018,,,michael
"MICANOPY 8.5 W, FL US",29.5093,-82.4222,10/11/2018,,,michael
"LADY LAKE 4.3 SSW, FL US",28.869917,-81.954389,10/11/2018,,,michael
"HIGH SPRINGS 3.2 SW, FL US",29.786949,-82.627651,10/11/2018,,,michael
"PENSACOLA 1.9 NE, FL US",30.466405,-87.171483,10/11/2018,,,michael
"THE VILLAGES 4.8 SSW, FL US",28.868717,-81.984241,10/11/2018,,,michael
"THE VILLAGES 2.7 NNW, FL US",28.9003,-81.973,10/11/2018,,,michael
"PENSACOLA 18.9 WSW, FL US",30.312955,-87.467244,10/11/2018,,,michael
"HOMESTEAD 3.0 NW, FL US",25.4897,-80.4911,10/11/2018,,,michael
"ARCHER 5.5 E, FL US",29.527244,-82.427072,10/11/2018,,,michael
"ZEPHYRHILLS NORTH 2.3 N, FL US",28.2839,-82.16144,10/11/2018,,,michael
"BROOKER 6.6 SSE, FL US",29.80059,-82.283616,10/11/2018,,,michael
"CUTLER RIDGE 1.5 SSW, FL US",25.56100464,-80.35260773,10/11/2018,,,michael
"SUNNY HILLS 3.3 N, FL US",30.58578,-85.57757,10/11/2018,,,michael
"VERO BEACH 2.4 W, FL US",27.643772,-80.433882,10/11/2018,,,michael
"VERNON 10.6 WSW, FL US",30.567783,-85.87305,10/11/2018,,,michael
"PORT CHARLOTTE 1.9 ENE, FL US",26.99603,-82.079741,10/11/2018,,,michael
"PERRY 2.0 S, FL US",30.080322,-83.586422,10/11/2018,,,michael
"PUNTA GORDA 1.6 NNW, FL US",26.91748,-82.0689,10/11/2018,,,michael
"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,10/11/2018,,,michael
"CENTURY 12.1 W, FL US",30.96403,-87.46575,10/11/2018,,,michael
"PENSACOLA 9.2 NW, FL US",30.52816,-87.30888,10/11/2018,,,michael
"THE VILLAGES 2.8 ESE, FL US",28.903275,-81.965788,10/11/2018,,,michael
"JUNO BEACH, FL US",26.86,-80.0552,10/11/2018,,,michael
"PORT CHARLOTTE 3.3 E, FL US",26.982827,-82.0552,10/11/2018,,,michael
"OXFORD 1.2 ENE, FL US",28.93628508,-82.0210062,10/11/2018,,,michael
"TARPON SPGS SEWAGE PLANT, FL US",28.15225,-82.7538,10/11/2018,,,michael
"CURRY HAMMOCK STATE PARK, FL US",24.74257,-80.98193,10/11/2018,,,michael
"DESOTO CITY, FL US",27.3697,-81.5136,10/11/2018,,,michael
"PENSACOLA 13.5 WNW, FL US",30.53197,-87.39213,10/11/2018,,,michael
"SOUTH MIAMI HEIGHTS 6.4 W, FL US",25.5827601,-80.4879962,10/11/2018,,,michael
"CHEKIKA FLORIDA, FL US",25.625,-80.5797,10/11/2018,,,michael
"VERO BEACH 5.3 W, FL US",27.640879,-80.480391,10/11/2018,,,michael
"GAINESVILLE 6.5 NW, FL US",29.737964,-82.416213,10/11/2018,,,michael
"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,10/11/2018,,,michael
"GONZALEZ 2.5 NNW, FL US",30.60403,-87.31218,10/11/2018,,,michael
"HOLIDAY 0.6 E, FL US",28.187464,-82.73213,10/11/2018,,,michael
"BUSHNELL 1 E, FL US",28.66641,-82.08947,10/11/2018,,,michael
"DADE CITY 4.1 SSE, FL US",28.305428,-82.174041,10/11/2018,,,michael
"HUDSON 2.0 NNE, FL US",28.38484,-82.68901,10/11/2018,,,michael
"FELLSMERE 1.8 S, FL US",27.74014,-80.60027,10/11/2018,,,michael
"SEBASTIAN 1.7 SSE, FL US",27.763426,-80.474196,10/11/2018,,,michael
"VERO BEACH 3.4 W, FL US",27.642899,-80.44938,10/11/2018,,,michael
"MIAMI 4.3 SSW, FL US",25.721918,-80.246201,10/11/2018,,,michael
"GAINESVILLE 1.7 SE, FL US",29.65547,-82.31708,10/11/2018,,,michael
"MAYO, FL US",30.1063,-83.1819,10/11/2018,,,michael
"VERO BEACH 3.5 SSW, FL US",27.59959,-80.416643,10/11/2018,,,michael
"VERO BEACH 2.5 S, FL US",27.610172,-80.39295,10/11/2018,,,michael
"VERO BEACH 6.0 SSE, FL US",27.5598,-80.388936,10/11/2018,,,michael
"SYLVAN SHORES 8.5 NE, FL US",27.405027,-81.246061,10/11/2018,,,michael
"SEBRING 4.7 WNW, FL US",27.515983,-81.525033,10/11/2018,,,michael
"AVON PARK 0.6 NW, FL US",27.60047,-81.509323,10/11/2018,,,michael
"GONZALEZ 2.1 E, FL US",30.568513,-87.254739,10/11/2018,,,michael
"LADY LAKE 5.0 W, FL US",28.92495,-82.0119,10/11/2018,,,michael
"LAND O LAKES 1.5 SSE, FL US",28.202699,-82.440046,10/11/2018,,,michael
"LACOOCHEE 1.0 NE, FL US",28.4754,-82.1569,10/11/2018,,,michael
"VENICE 2.4 SSE, FL US",27.06392,-82.42131,10/11/2018,,,michael
"CAPE FLORIDA, FL US",25.6719,-80.1566,10/11/2018,,,michael
"ORANGE PARK 4.8 SSW, FL US",30.1044,-81.736,10/11/2018,,,michael
"FLEMING ISLAND 1.7 SE, FL US",30.0785,-81.6956,10/11/2018,,,michael
"KEYSTONE HEIGHTS 3.5 ENE, FL US",29.798056,-81.978811,10/11/2018,,,michael
"KEYSTONE HEIGHTS 6.9 ENE, FL US",29.81717,-81.92745,10/11/2018,,,michael
"KEYSTONE HEIGHTS 7.6 ENE, FL US",29.8362,-81.924675,10/11/2018,,,michael
"MERRITT ISLAND 10.6 NNW, FL US",28.45848,-80.70775,10/11/2018,,,michael
"SATELLITE BEACH 2.0 N, FL US",28.20448,-80.60123,10/11/2018,,,michael
"ARCADIA, FL US",27.21785,-81.8742,10/11/2018,,,michael
"WEST MELBOURNE 2.5 SSW, FL US",28.050179,-80.693915,10/11/2018,,,michael
"GREEN COVE SPRINGS 6.8 SSE, FL US",29.901897,-81.627703,10/11/2018,,,michael
"KEYSTONE HEIGHTS 9.1 NE, FL US",29.86772,-81.920039,10/11/2018,,,michael
"ENGLEWOOD 2.0 NNW, FL US",26.986543,-82.365365,10/11/2018,,,michael
